Director,Rating
3646938,5.3
3646959,5.2
3647030,4.9
3647160,8.0
3647178,3.45
3647203,6.3
3647271,4.55
3647296,4.8
3647412,6.8
3647420,5.4
3647561,7.6
3647563,5.6
3647625,5.5
3647681,7.8
3647742,5.7
3647746,5.8
3647793,5.67
3647811,7.0
3647830,7.4
3647843,4.3
3647870,5.3
3647872,5.0
3647977,6.65
3648101,3.8
3648186,7.9
3648204,7.1
3648242,6.9
3648246,5.7
3648379,5.6
3648476,6.65
3648486,8.1
3648501,3.6
3648606,7.3
3648626,7.2
3648709,4.0
3648753,7.0
3648786,8.3
3648798,6.8
3648812,6.9
3648938,5.7
3648943,6.4
3649024,7.2
3649048,6.5
3649061,6.8
3649140,5.9
3649189,7.4
3649281,6.33
3649294,7.1
3649395,6.5
3649410,7.0
3649502,7.0
3649550,6.6
3649564,7.7
3649731,3.7
3649982,6.5
3650035,5.63
3650162,7.8
3650176,5.4
3650230,6.75
3650269,6.2
3650305,3.3
3650409,6.7
3650470,4.4
3650510,6.5
3650611,7.0
3650653,7.0
3650806,5.0
3650920,4.88
3651131,3.5
3651153,7.5
3651237,3.2
3651281,4.0
3651398,4.2
3651423,6.3
3651455,6.4
3651599,4.4
3651651,3.0
3651746,2.9
3651754,5.8
3651758,6.2
3651764,5.8
3651830,5.1
3651866,5.5
3651940,8.1
3651956,7.5
3652026,6.0
3652172,7.5
3652250,5.25
3652318,5.5
3652345,5.1
3652354,4.5
3652393,3.9
3652466,6.65
3652489,6.5
3652589,7.6
3652600,4.6
3652623,6.8
3652732,7.55
3652979,6.3
3653011,5.6
3653045,8.0
3653109,6.5
3653170,2.3
3653172,7.6
3653364,6.4
3653399,4.4
3653408,8.6
3653591,5.9
3653811,7.3
3653815,4.6
3653826,7.4
3653841,7.0
3653891,6.8
3653963,6.4
3653982,5.9
3653998,6.5
3654047,6.5
3654078,6.33
3654103,5.6
3654164,6.4
3654206,7.3
3654254,8.0
3654418,4.8
3654495,7.3
3654521,7.6
3654634,7.8
3654870,4.5
3655123,7.1
3655171,6.6
3655228,7.0
3655260,6.1
3655282,6.6
3655350,4.75
3655603,5.9
3655778,7.1
3655865,5.5
3655926,6.1
3655971,4.2
3656018,6.6
3656022,8.1
3656059,5.2
3656070,6.6
3656225,6.9
3656232,6.2
3656281,6.1
3656311,4.7
3656344,8.0
3656406,7.7
3656414,7.1
3656483,5.65
3656526,7.6
3656535,6.8
3656585,6.8
3656590,6.85
3656609,7.1
3656635,6.5
3656690,6.6
3656753,7.4
3656758,4.25
3656796,7.7
3656856,7.1
3656992,4.8
3657011,6.2
3657068,5.23
3657085,7.5
3657104,6.7
3657133,4.8
3657149,6.0
3657169,5.2
3657300,6.85
3657317,5.65
3657330,4.9
3657357,7.0
3657617,6.8
3657707,3.8
3657719,5.7
3657873,4.5
3657910,4.5
3657969,5.7
3658021,6.4
3658025,6.6
3658065,3.5
3658302,5.9
3658333,6.2
3658401,3.2
3658483,6.9
3658540,7.0
3658591,5.95
3658665,5.3
3658768,5.7
3658796,5.7
3658850,6.4
3658877,5.1
3658914,9.1
3659006,7.5
3659032,5.7
3659079,5.3
3659090,5.7
3659168,6.1
3659344,4.35
3659360,4.7
3659398,6.1
3659448,5.1
3659527,6.2
3659528,5.3
3659701,7.4
3659748,3.4
3659810,2.1
3659889,6.5
3659990,7.5
3660004,7.6
3660126,7.0
3660145,6.0
3660198,7.0
3660200,6.8
3660280,6.95
3660444,5.9
3660478,6.4
3660528,5.4
3660557,6.5
3660633,5.6
3660634,5.6
3660717,7.4
3661046,4.8
3661065,6.9
3661312,7.7
3661334,5.9
3661367,5.1
3661382,5.5
3661398,4.1
3661548,6.9
3661595,4.2
3661716,6.4
3661943,8.2
3662296,7.8
3662335,5.1
3662370,7.4
3662395,4.7
3662667,5.0
3662746,7.4
3662783,7.0
3662859,6.9
3662903,6.0
3662922,5.6
3662941,6.2
3662967,5.8
3663083,5.8
3663120,6.6
3663271,5.4
3663282,7.0
3663505,7.0
3663724,7.5
3663924,6.1
3663964,6.3
3663976,5.6
3664082,7.5
3664167,5.1
3664430,4.8
3664463,5.5
3664520,5.5
3664683,5.7
3664714,5.8
3664716,7.1
3664768,8.1
3664847,6.8
3664894,7.8
3664906,6.9
3664962,4.4
3665100,7.3
3665169,5.77
3665240,7.1
3665367,7.3
3665385,4.9
3665414,5.0
3665484,4.5
3665503,6.0
3665537,7.45
3665553,5.9
3665606,6.0
3665698,7.0
3665839,6.6
3665850,6.3
3665904,5.33
3665908,5.2
3666059,5.1
3666123,5.3
3666180,5.6
3666187,7.1
3666230,5.7
3666250,6.5
3666270,5.97
3666374,7.0
3666533,4.6
3666539,7.5
3666604,5.9
3666640,7.4
3666643,3.1
3666645,6.2
3666897,5.5
3666937,5.8
3666966,6.1
3666973,4.4
3667044,6.9
3667061,8.7
3667111,4.1
3667170,6.3
3667196,6.0
3667264,6.2
3667270,7.0
3667275,7.6
3667306,4.8
3667318,3.3
3667461,5.6
3667556,7.5
3667602,6.1
3667662,3.2
3667697,5.0
3667757,7.4
3667758,7.4
3667768,6.4
3667783,7.83
3667868,6.8
3667892,6.8
3667988,6.3
3667989,6.2
3668042,8.0
3668051,7.3
3668094,3.9
3668099,6.7
3668152,6.53
3668204,6.1
3668313,6.7
3668326,5.7
3668345,7.7
3668349,7.0
