Actor,Rating
2550880,7.0
2550892,7.0
2550916,6.6
2550931,5.9
2550932,7.15
2550940,6.6
2550945,6.5
2550966,7.0
2550970,6.6
2550987,5.7
2550999,6.9
2551011,4.85
2551032,7.1
2551074,1.9
2551078,6.5
2551092,4.6
2551096,6.0
2551118,5.5
2551120,5.2
2551121,6.2
2551122,5.6
2551131,7.0
2551146,6.8
2551148,6.6
2551174,1.9
2551175,6.2
2551178,6.8
2551180,7.7
2551188,6.6
2551199,5.2
2551209,7.3
2551212,7.1
2551223,4.2
2551227,7.6
2551265,6.4
2551289,6.4
2551290,2.7
2551294,6.8
2551309,4.2
2551313,6.8
2551324,6.9
2551328,6.9
2551335,7.4
2551339,4.65
2551354,5.3
2551369,6.3
2551375,6.4
2551377,7.7
2551383,7.2
2551388,6.8
2551409,5.83
2551415,6.3
2551439,6.5
2551443,6.84
2551475,7.5
2551476,7.5
2551482,7.64
2551485,5.1
2551496,5.3
2551528,5.5
2551534,6.1
2551551,6.5
2551552,7.7
2551581,7.25
2551595,5.1
2551596,6.93
2551597,8.0
2551622,3.95
2551639,6.1
2551663,6.5
2551677,4.9
2551726,6.3
2551735,3.6
2551740,5.2
2551752,6.1
2551784,5.6
2551801,4.7
2551804,7.6
2551806,3.7
2551807,7.0
2551818,7.9
2551828,5.0
2551829,7.2
2551850,7.4
2551860,4.0
2551876,5.9
2551877,7.5
2551881,7.5
2551889,6.3
2551910,5.2
2551915,5.1
2551920,6.5
2551957,6.6
2551958,6.3
2551965,4.9
2551971,5.4
2551980,5.8
2551985,6.4
2552009,6.7
2552010,4.4
2552011,6.1
2552020,4.5
2552030,6.8
2552037,5.5
2552047,6.57
2552052,7.7
2552053,7.0
2552056,6.8
2552066,6.2
2552072,5.43
2552073,6.37
2552075,8.2
2552098,6.3
2552110,5.6
2552116,4.45
2552117,6.4
2552123,5.5
2552135,5.5
2552156,6.1
2552165,5.9
2552167,7.7
2552210,7.36
2552214,5.17
2552241,6.4
2552244,5.5
2552248,3.9
2552255,6.0
2552303,5.3
2552317,4.5
2552323,6.35
2552327,7.0
2552334,5.42
2552358,6.9
2552361,7.7
2552367,4.4
2552368,7.7
2552371,6.1
2552380,5.35
2552394,7.7
2552397,6.3
2552401,6.8
2552402,6.5
2552421,5.3
2552427,7.65
2552444,5.3
2552467,6.23
2552471,7.43
2552479,5.87
2552485,6.7
2552494,7.1
2552503,6.8
2552505,7.7
2552509,7.6
2552525,6.53
2552530,2.2
2552532,3.3
2552564,6.6
2552568,4.7
2552569,5.0
2552592,7.4
2552594,2.8
2552595,6.3
2552610,7.7
2552612,4.8
2552618,7.7
2552635,6.8
2552655,5.5
2552670,6.4
2552681,7.9
2552697,5.9
2552698,6.9
2552699,4.82
2552726,6.0
2552744,7.0
2552750,6.1
2552752,6.2
2552768,8.2
2552775,5.8
2552790,5.7
2552813,6.3
2552822,3.8
2552825,4.4
2552826,5.9
2552827,6.1
2552873,4.8
2552905,7.0
2552906,4.4
2552938,7.6
2552946,5.6
2552957,4.0
2552959,6.83
2552970,6.8
2552981,7.9
2552985,6.5
2552991,5.1
2553013,2.3
2553018,6.2
2553031,5.65
2553033,5.0
2553034,6.8
2553037,3.5
2553061,3.1
2553070,7.7
2553077,4.2
2553080,5.6
2553084,6.4
2553085,5.35
2553086,6.6
2553087,6.1
2553089,6.7
2553094,6.1
2553097,4.7
2553110,7.8
2553115,6.8
2553118,6.3
2553119,6.5
2553129,4.8
2553130,6.2
2553134,6.05
2553136,7.1
2553137,5.3
2553151,6.8
2553162,5.7
2553168,6.8
2553175,7.6
2553181,3.6
2553182,5.1
2553204,7.2
2553215,7.2
2553218,4.63
2553219,5.7
2553220,5.3
2553225,5.8
2553229,5.55
2553235,7.6
2553256,6.7
2553261,7.1
2553263,6.9
2553268,8.5
2553278,5.0
2553290,7.2
2553301,4.8
2553307,6.6
2553309,6.8
2553314,6.8
2553332,5.7
2553341,4.3
2553352,7.5
2553354,7.6
2553359,5.6
2553363,6.3
2553391,6.9
2553412,7.05
2553414,6.38
2553424,3.6
2553434,4.7
2553436,6.3
2553444,7.2
2553453,6.8
2553463,6.2
2553490,5.2
2553493,5.6
2553494,5.6
2553500,5.3
2553502,8.3
2553506,7.2
2553509,8.6
2553511,4.8
2553534,7.2
2553574,4.8
2553585,5.4
2553627,5.5
2553631,6.1
2553636,3.9
2553639,7.2
2553641,5.1
2553644,6.3
2553654,7.9
2553665,7.8
2553669,4.9
2553674,4.2
2553685,4.9
2553704,6.35
2553714,6.6
2553718,6.3
2553752,7.3
2553762,4.1
2553768,3.2
2553771,4.7
2553816,4.1
2553846,7.0
2553847,6.8
2553853,5.6
2553874,7.6
2553909,4.9
2553916,3.5
2553917,5.95
2553918,5.9
2553931,6.4
2553952,7.7
2553956,5.9
2553990,6.2
2553991,6.3
2553997,6.4
2554002,6.0
2554012,6.9
2554020,5.5
2554024,6.35
2554030,5.53
2554043,5.45
2554045,2.6
2554047,6.5
2554064,4.8
2554069,5.7
2554071,5.6
2554072,6.67
2554077,8.1
2554110,5.7
2554129,6.3
2554130,7.5
2554133,7.0
2554138,5.1
2554150,8.3
2554165,4.5
2554184,5.8
2554201,5.5
2554224,8.8
2554231,6.4
2554232,5.1
2554244,6.8
2554260,4.9
2554272,5.47
2554285,6.8
2554288,5.07
2554291,7.6
2554299,4.6
2554303,7.1
2554304,6.8
2554308,7.0
2554312,5.55
2554315,8.0
2554341,6.6
2554345,5.7
2554358,6.6
2554368,5.9
2554388,6.6
2554390,7.7
2554400,5.8
2554408,6.4
2554441,4.3
2554453,7.7
2554458,6.2
2554482,6.83
2554483,6.1
2554484,6.8
2554487,5.9
2554501,7.8
2554515,5.2
2554533,5.8
2554541,7.3
2554564,7.8
2554571,7.7
2554591,6.84
2554593,7.0
2554599,5.7
2554603,6.83
2554604,6.75
2554695,7.1
2554702,6.2
2554706,6.6
2554709,8.1
2554715,6.5
2554724,6.9
2554729,5.5
2554731,6.2
2554738,6.5
2554751,8.0
2554772,7.4
2554781,5.5
2554787,8.7
2554789,5.58
2554794,5.83
2554796,5.5
2554802,6.0
2554805,6.7
2554808,5.3
2554818,7.3
2554819,6.2
2554837,6.5
2554841,5.6
2554895,3.5
2554901,2.4
2554924,6.4
2554944,6.2
2554962,7.57
2554972,5.37
2554988,6.3
2555008,5.7
2555029,5.0
2555046,3.4
2555092,5.9
2555095,3.6
2555099,7.4
2555101,4.94
2555110,5.75
2555113,6.4
2555128,7.8
2555133,7.8
2555135,7.5
2555140,6.9
2555147,7.1
2555163,5.4
2555164,6.7
2555167,7.1
2555168,6.2
2555180,7.6
2555216,3.9
2555290,7.0
2555292,8.9
2555305,8.8
2555308,7.5
2555335,6.55
2555339,5.8
2555362,7.2
2555369,6.4
2555389,4.7
2555422,5.0
2555437,7.1
2555444,7.2
2555465,6.0
2555478,4.7
2555514,5.4
2555526,5.5
2555528,7.0
2555539,5.7
2555558,7.05
2555560,5.54
2555568,5.5
2555573,5.7
2555579,5.9
2555582,5.9
2555583,7.1
2555601,6.9
2555607,6.33
2555617,5.95
2555620,5.4
2555627,8.3
2555634,5.9
2555638,6.3
2555643,5.3
2555644,5.3
2555648,6.8
2555659,5.1
2555662,5.3
2555690,5.83
2555694,5.7
2555699,5.0
2555701,3.0
2555707,8.5
2555712,7.1
2555718,6.6
2555720,5.7
2555739,7.2
2555750,6.15
2555763,4.8
2555770,8.5
2555781,5.3
2555798,7.3
2555819,4.7
2555826,6.2
2555846,5.4
2555852,5.3
2555854,5.9
2555860,4.0
2555864,6.8
2555867,6.56
2555876,6.3
2555882,6.63
2555889,6.8
2555900,8.5
2555901,4.03
2555918,6.9
2555924,7.3
2555928,6.0
2555929,2.1
2555931,5.3
2555952,5.3
2555960,5.67
2555961,6.1
2555972,4.8
2555975,6.1
2555983,7.1
2556001,6.5
2556023,7.0
2556024,5.75
2556028,5.9
2556050,5.6
2556052,6.4
2556056,7.4
2556068,4.5
2556085,7.7
2556090,5.13
2556092,6.7
2556106,7.7
2556134,5.7
2556138,7.0
2556141,6.6
2556176,5.9
2556193,5.5
2556199,5.1
2556215,6.0
2556216,6.8
2556224,4.6
2556234,6.0
2556243,7.9
2556258,5.93
2556267,8.1
2556279,6.7
2556280,3.5
2556281,8.0
2556284,8.1
2556288,6.2
2556290,8.0
2556291,7.1
2556322,7.2
2556323,7.05
2556354,8.1
2556372,3.7
2556378,7.6
2556380,7.7
2556381,6.25
2556382,6.7
2556426,7.7
2556436,5.5
2556439,6.4
2556448,6.9
2556450,6.2
2556451,6.2
2556452,7.4
2556459,6.4
2556461,6.9
2556489,4.4
2556492,6.4
2556520,6.5
2556522,6.0
2556540,5.0
2556547,5.6
2556549,7.5
2556550,6.13
2556570,5.0
2556571,5.6
2556588,7.3
2556602,8.5
2556606,5.55
2556612,6.1
2556616,6.8
2556619,6.7
2556625,6.33
2556632,2.2
2556638,5.9
2556654,4.9
2556655,6.3
2556662,6.66
2556674,7.0
2556675,7.0
2556682,7.2
2556685,4.6
2556692,7.1
2556720,5.8
2556729,8.7
2556748,7.8
2556767,7.5
2556793,7.8
2556797,5.7
2556845,6.8
2556857,5.2
2556872,7.8
2556893,7.3
2556912,7.2
2556919,7.7
2556933,5.9
2556936,6.4
2556953,5.0
2556971,6.0
2556988,7.3
2556991,7.2
2557005,6.2
2557024,7.8
2557030,6.6
2557076,7.8
2557077,5.8
2557116,6.4
2557127,7.1
2557165,5.3
2557186,6.2
2557187,6.2
2557199,6.4
2557203,6.9
2557211,4.1
2557212,7.2
2557222,7.0
2557223,7.0
2557269,5.6
2557276,6.8
2557280,5.0
2557289,2.2
2557296,5.7
2557297,6.0
2557300,6.7
2557306,6.0
2557314,6.0
2557371,8.0
2557385,3.8
2557388,5.67
2557392,8.4
2557400,7.6
2557402,3.8
2557426,6.7
2557429,7.07
2557439,6.1
2557451,4.2
2557459,6.65
2557460,6.44
2557463,5.3
2557465,7.0
2557467,3.0
2557478,8.7
2557480,5.5
2557489,5.1
2557493,6.6
2557494,6.1
2557502,6.2
2557519,7.0
2557521,5.7
2557528,5.9
2557534,7.3
2557540,5.9
2557546,2.7
2557550,3.6
2557551,5.15
2557552,5.7
2557555,5.22
2557565,4.2
2557570,5.3
2557571,7.5
2557584,7.5
2557597,5.4
2557605,6.4
2557610,5.5
2557617,5.7
2557618,5.7
2557654,7.7
2557662,4.2
2557665,7.5
2557671,6.3
2557679,4.2
2557684,6.9
2557689,1.5
2557693,6.15
2557703,8.0
2557706,5.9
2557709,6.5
2557710,6.4
2557734,7.9
2557735,7.05
2557736,5.9
2557740,5.45
2557746,2.9
2557764,6.45
2557768,6.5
2557770,6.65
2557779,4.9
2557780,7.2
2557783,6.8
2557784,5.7
2557785,5.2
2557788,7.6
2557789,7.05
2557798,6.45
2557807,3.1
2557823,6.8
2557830,7.7
2557838,2.7
2557844,7.6
2557850,6.5
2557860,4.9
2557870,6.2
2557873,3.0
2557921,5.5
2557933,7.3
2557940,6.7
2557945,6.5
2557946,6.5
2557956,7.7
2557976,5.0
2557977,3.8
2557984,4.0
2557988,6.6
2558002,7.8
2558003,5.4
2558014,6.7
2558024,6.8
2558028,4.2
2558043,7.6
2558049,6.1
2558054,6.5
2558055,6.2
2558060,7.3
2558067,7.3
2558090,7.77
2558105,5.36
2558107,8.0
2558114,6.16
2558121,5.88
2558124,7.6
2558126,5.15
2558128,7.7
2558132,6.03
2558144,5.65
2558162,2.5
2558164,6.8
2558169,5.5
2558187,7.0
2558212,4.2
2558214,5.7
2558218,4.7
2558221,4.2
2558235,7.1
2558253,8.15
2558258,7.0
2558269,6.97
2558308,6.3
2558319,6.9
2558334,6.45
2558338,4.2
2558345,8.7
2558351,4.9
2558352,4.7
2558353,6.9
2558354,7.1
2558369,6.83
2558375,7.2
2558385,7.2
2558395,5.37
2558400,5.6
2558401,5.9
2558402,4.8
2558404,6.3
2558407,5.6
2558417,7.5
2558426,5.8
2558455,7.8
2558457,6.45
2558458,4.13
2558459,7.1
2558470,4.5
2558474,5.6
2558485,6.3
2558499,6.1
2558516,5.6
2558537,7.0
2558543,4.0
2558563,5.9
2558564,7.2
2558567,5.8
2558569,7.3
2558573,8.2
2558574,6.5
2558591,6.9
2558592,7.47
2558601,6.4
2558602,6.3
2558603,4.7
2558615,4.4
2558626,4.8
2558645,4.7
2558654,2.4
2558657,6.9
2558666,5.9
2558671,7.8
2558672,5.8
2558699,6.25
2558700,5.8
2558706,6.45
2558711,3.5
2558729,4.8
2558748,3.7
2558750,5.35
2558752,4.33
2558753,6.71
2558755,7.3
2558760,6.49
2558769,7.3
2558773,6.32
2558776,6.2
2558780,6.3
2558782,6.5
2558802,7.7
2558806,5.13
2558814,7.23
2558817,3.5
2558818,6.7
2558833,7.2
2558834,7.2
2558837,7.8
2558851,8.5
2558855,6.2
2558862,6.0
2558866,7.23
2558872,8.2
2558883,6.45
2558887,5.8
2558892,7.15
2558894,5.1
2558897,6.7
2558901,6.2
2558906,7.0
2558927,6.42
2558928,8.5
2558933,5.4
2558947,7.0
2558961,6.0
2558975,5.3
2558986,4.4
2558999,4.65
2559003,6.8
2559005,5.4
2559014,7.0
2559025,3.45
2559037,6.7
2559040,7.55
2559042,6.4
2559060,6.75
2559068,5.8
2559075,6.1
2559079,6.3
2559082,6.38
2559084,6.7
2559100,5.35
2559104,6.7
2559105,5.5
2559118,6.6
2559125,6.8
2559127,6.1
2559145,7.4
2559146,7.15
2559147,7.7
2559158,7.83
2559175,5.85
2559196,6.8
2559201,5.95
2559212,6.6
2559225,2.9
2559242,7.25
2559257,4.6
2559262,7.4
2559269,2.4
2559270,7.4
2559275,6.0
2559283,6.95
2559284,6.38
2559293,3.5
2559300,6.8
2559308,3.5
2559315,3.5
2559328,4.65
2559332,6.8
2559335,4.9
2559344,5.7
2559348,2.5
2559358,8.4
2559360,3.2
2559361,5.1
2559363,3.3
2559371,6.9
2559389,8.0
2559393,6.7
2559398,6.3
2559400,6.7
2559402,6.55
2559405,6.8
2559415,5.2
2559428,6.5
2559432,5.9
2559448,7.9
2559453,5.3
2559454,8.0
2559487,4.85
2559499,7.7
2559508,6.5
2559514,6.7
2559516,4.1
2559517,4.0
2559519,7.7
2559577,6.0
2559600,6.4
2559604,6.1
2559646,6.0
2559655,6.5
2559683,5.6
2559708,5.9
2559717,5.7
2559726,6.7
2559735,5.6
2559737,4.9
2559740,6.5
2559744,6.2
2559745,6.77
2559750,6.4
2559752,4.8
2559760,6.95
2559763,5.7
2559767,4.9
2559780,6.7
2559789,5.9
2559791,5.6
2559800,6.57
2559801,5.3
2559802,5.3
2559808,5.7
2559815,3.2
2559825,7.2
2559841,7.3
2559845,6.0
2559852,4.5
2559855,6.9
2559863,6.7
2559876,6.7
2559880,6.1
2559891,7.37
2559895,7.7
2559901,5.9
2559908,7.3
2559910,3.0
2559912,3.6
2559925,7.3
2559927,5.4
2559928,6.6
2559931,5.0
2559932,7.3
2559933,7.07
2559936,6.4
2559951,6.6
2559955,5.1
2559956,7.0
2559978,3.4
2559981,5.5
2559983,6.5
2559987,6.0
2559993,6.35
2559998,7.3
2560000,3.5
2560008,7.7
2560066,5.77
2560079,6.0
2560080,6.7
2560107,5.9
2560117,6.1
2560122,6.5
2560152,6.4
2560155,7.0
2560185,7.2
2560190,7.6
2560204,5.5
2560215,5.0
2560224,6.2
2560241,4.85
2560247,5.5
2560256,4.7
2560259,6.6
2560277,4.3
2560297,6.2
2560304,4.1
2560309,6.6
2560313,6.5
2560318,6.2
2560337,6.9
2560351,3.3
2560368,6.3
2560370,6.0
2560384,6.2
2560387,6.1
2560394,6.0
2560396,7.4
2560410,8.4
2560416,8.2
2560421,7.3
2560433,5.6
2560436,4.8
2560437,4.8
2560442,5.2
2560467,7.2
2560492,6.5
2560494,6.01
2560497,5.85
2560500,6.3
2560504,5.0
2560505,5.8
2560514,7.2
2560522,6.2
2560525,8.1
2560533,4.9
2560539,9.0
2560548,7.5
2560552,6.2
2560553,6.15
2560557,6.9
2560562,4.55
2560584,8.8
2560586,5.0
2560598,4.7
2560601,5.2
2560613,5.71
2560614,5.9
2560615,7.5
2560620,6.35
2560634,7.6
2560642,5.9
2560651,7.43
2560653,6.7
2560665,7.8
2560669,5.6
2560675,4.4
2560701,7.4
2560725,5.1
2560737,6.9
2560744,6.8
2560749,4.0
2560758,6.7
2560768,6.5
2560777,3.8
2560787,5.7
2560790,5.6
2560791,6.2
2560816,6.0
2560835,6.3
2560852,6.48
2560853,8.0
2560854,7.6
2560859,5.75
2560864,5.9
2560901,7.3
2560905,5.8
2560913,6.4
2560914,7.9
2560933,6.36
2560936,6.55
2560945,6.7
2560954,5.5
2560968,6.9
2560969,6.1
2560975,6.8
2560977,5.4
2560989,5.7
2560991,8.4
2560992,6.2
2561002,6.15
2561004,6.0
2561005,6.2
2561011,5.8
2561013,8.2
2561016,6.2
2561019,4.2
2561082,4.7
2561084,7.53
2561103,8.3
2561121,5.5
2561123,5.17
2561126,4.4
2561132,8.1
2561144,7.4
2561152,6.8
2561168,5.6
2561180,3.0
2561189,7.1
2561209,6.4
2561213,7.2
2561215,6.6
2561224,4.4
2561225,6.8
2561233,5.8
2561237,6.25
2561253,6.3
2561257,6.2
2561263,4.63
2561266,7.2
2561269,3.0
2561272,6.8
2561275,7.4
2561277,6.6
2561287,6.9
2561290,6.8
2561296,4.0
2561332,7.0
2561339,7.6
2561354,6.4
2561357,5.7
2561360,6.9
2561365,4.7
2561366,6.6
2561371,7.2
2561374,6.1
2561405,7.1
2561420,6.55
2561422,7.88
2561440,6.09
2561451,8.0
2561474,7.6
2561476,5.85
2561490,6.2
2561498,7.3
2561500,6.9
2561508,6.75
2561512,4.0
2561514,6.5
2561516,5.35
2561528,7.3
2561529,5.5
2561536,3.7
2561538,7.2
2561568,3.1
2561586,7.6
2561596,5.5
2561602,6.9
2561604,3.4
2561610,3.7
2561618,6.0
2561620,7.6
2561629,6.5
2561632,5.8
2561635,5.5
2561640,7.3
2561643,4.2
2561651,7.5
2561655,6.9
2561689,5.3
2561695,5.4
2561715,5.05
2561732,7.4
2561743,8.3
2561745,5.2
2561746,5.8
2561760,6.0
2561762,7.0
2561774,6.28
2561777,5.1
2561812,5.0
2561821,6.64
2561822,5.7
2561826,6.73
2561831,3.4
2561839,7.23
2561841,7.8
2561843,7.7
2561865,5.4
2561874,6.6
2561885,3.4
2561898,6.62
2561902,6.33
2561913,5.9
2561921,3.7
2561922,6.0
2561927,7.5
2561932,6.25
2561938,3.2
2561943,5.8
2561953,5.4
2561959,5.3
2561965,6.6
2561973,4.8
2561976,5.7
2561992,3.4
2561997,7.3
2562006,6.3
2562008,5.0
2562014,4.43
2562016,6.4
2562044,5.63
2562045,5.6
2562047,5.7
2562054,4.6
2562063,6.05
2562084,6.4
2562094,6.5
2562095,5.9
2562096,5.9
2562123,7.1
2562145,7.4
2562147,6.5
2562148,7.4
2562155,5.2
2562156,3.6
2562159,5.5
2562169,6.4
2562177,7.8
2562180,2.3
2562196,4.9
2562197,5.7
2562206,2.3
2562212,5.07
2562214,6.2
2562231,7.3
2562235,6.9
2562237,4.1
2562241,5.8
2562251,5.83
2562279,3.5
2562282,5.83
2562284,7.33
2562293,2.8
2562316,6.5
2562332,8.2
2562335,2.7
2562354,3.6
2562357,6.7
2562365,6.5
2562394,6.6
2562395,4.2
2562414,7.2
2562417,5.8
2562423,6.0
2562439,5.2
2562440,7.7
2562447,6.7
2562463,2.8
2562464,5.1
2562474,4.8
2562478,7.7
2562483,3.3
2562488,7.7
2562505,7.4
2562515,4.6
2562528,6.67
2562530,7.5
2562532,7.93
2562541,7.2
2562544,7.9
2562545,6.2
2562568,7.8
2562573,7.3
2562575,6.0
2562590,7.4
2562596,6.2
2562605,5.1
2562612,6.3
2562628,6.8
2562642,3.2
2562647,7.0
2562658,7.2
2562665,4.1
2562670,3.7
2562683,5.3
2562685,5.55
2562694,7.0
2562695,7.0
2562704,7.15
2562706,7.13
2562729,6.55
2562746,8.1
2562751,4.85
2562754,6.1
2562779,7.2
2562785,7.1
2562786,6.7
2562803,7.6
2562814,6.7
2562819,3.6
2562824,6.6
2562827,6.03
2562829,6.5
2562834,6.45
2562837,5.8
2562847,6.1
2562857,7.2
2562880,7.3
2562883,7.1
2562899,5.5
2562905,6.2
2562934,5.6
2562947,6.29
2562948,6.1
2562951,4.6
2562966,7.5
2562972,6.65
2562973,7.0
2562982,6.33
2562985,6.3
2562986,7.7
2562998,6.7
2563006,6.5
2563015,7.8
2563026,5.0
2563052,6.7
2563058,8.0
2563078,6.6
2563079,6.3
2563082,5.95
2563096,8.1
2563101,7.0
2563144,7.0
2563145,7.1
2563147,5.8
2563154,5.5
2563162,6.3
2563164,6.2
2563165,6.2
2563168,4.4
2563170,5.3
2563184,3.8
2563185,6.3
2563187,5.1
2563202,5.88
2563215,6.3
2563221,7.55
2563226,6.0
2563248,5.0
2563252,6.3
2563258,3.8
2563263,6.8
2563272,5.15
2563276,6.6
2563281,6.87
2563306,4.5
2563311,6.5
2563313,6.8
2563314,7.5
2563319,5.9
2563324,7.55
2563329,6.1
2563352,4.6
2563358,4.4
2563361,7.6
2563370,6.92
2563377,6.3
2563383,6.4
2563387,6.8
2563398,6.2
2563402,5.45
2563407,7.25
2563410,7.0
2563420,7.2
2563421,6.57
2563426,6.6
2563428,3.6
2563436,4.4
2563439,4.2
2563442,4.8
2563461,7.4
2563479,6.55
2563485,2.9
2563486,7.4
2563488,5.4
2563501,7.5
2563514,5.8
2563552,8.1
2563562,6.8
2563571,4.6
2563581,7.2
2563590,6.7
2563592,5.97
2563593,7.41
2563600,6.78
2563608,4.0
2563625,7.3
2563641,7.0
2563645,6.2
2563649,7.1
2563655,5.4
2563657,5.6
2563658,5.2
2563659,5.0
2563663,8.0
2563693,5.9
2563714,7.7
2563749,6.1
2563753,8.0
2563768,8.1
2563786,5.7
2563789,5.6
2563797,4.5
2563809,5.6
2563811,6.8
2563812,6.0
2563830,6.27
2563834,7.4
2563838,7.0
2563839,6.7
2563847,7.0
2563851,2.7
2563855,5.22
2563857,7.2
2563864,7.0
2563874,3.9
2563887,4.0
2563892,6.3
2563900,7.7
2563902,7.1
2563906,6.5
2563911,5.0
2563920,7.1
2563928,5.8
2563963,5.59
2563964,7.7
2563980,6.3
2563981,5.6
2563988,8.7
2563991,5.8
2563996,6.0
2564010,7.3
2564033,5.28
2564036,3.8
2564045,6.8
2564048,7.2
2564051,7.0
2564053,7.7
2564056,5.5
2564057,6.82
2564087,6.77
2564092,7.17
2564096,6.8
2564099,5.2
2564102,4.2
2564104,5.8
2564107,3.4
2564110,5.8
2564112,4.9
2564119,3.7
2564131,5.3
2564132,6.2
2564134,5.5
2564135,5.95
2564136,6.0
2564137,5.6
2564140,6.98
2564153,6.6
2564155,5.8
2564160,2.5
2564166,7.1
2564173,6.0
2564181,4.9
2564196,7.9
2564201,6.0
2564202,5.55
2564203,7.4
2564220,7.2
2564222,5.7
2564229,7.5
2564230,7.1
2564235,5.43
2564244,6.6
2564247,6.9
2564251,5.8
2564258,6.4
2564262,2.5
2564265,3.1
2564292,6.15
2564294,5.8
2564309,8.0
2564310,6.5
2564328,5.9
2564340,6.7
2564363,6.2
2564372,6.0
2564374,6.0
2564377,7.25
2564380,5.3
2564383,7.4
2564392,6.3
2564396,5.43
2564411,6.3
2564421,5.6
2564428,7.4
2564438,7.5
2564445,5.93
2564447,6.5
2564453,6.1
2564460,6.0
2564488,6.3
2564493,6.2
2564524,7.6
2564535,5.4
2564539,7.7
2564540,6.4
2564557,3.3
2564558,6.0
2564581,8.3
2564582,8.3
2564602,6.3
2564631,6.8
2564635,6.1
2564636,6.47
2564638,6.9
2564644,7.0
2564649,7.6
2564650,7.05
2564651,6.73
2564654,5.4
2564655,4.7
2564656,7.2
2564657,6.7
2564670,5.6
2564703,6.6
2564721,4.8
2564726,6.6
2564750,5.8
2564782,6.8
2564809,7.3
2564830,8.0
2564842,7.4
2564843,7.2
2564844,6.6
2564845,4.1
2564860,6.8
2564863,5.63
2564870,6.9
2564871,6.6
2564873,4.8
2564887,3.3
2564900,6.6
2564912,6.2
2564923,8.4
2564942,5.9
2564944,7.0
2564952,7.3
2564957,6.1
2564966,5.8
2564969,6.7
2564970,5.3
2564983,6.0
2564988,7.4
2564990,6.68
2565004,7.2
2565005,5.7
2565008,5.6
2565039,6.6
2565044,7.2
2565064,7.24
2565067,6.92
2565069,4.5
2565073,4.1
2565074,7.6
2565083,5.4
2565088,6.35
2565091,6.73
2565096,5.4
2565101,6.2
2565114,6.0
2565115,6.8
2565119,5.35
2565127,3.2
2565137,7.1
2565142,5.4
2565143,5.4
2565145,6.95
2565146,6.15
2565177,6.7
2565185,3.9
2565186,5.2
2565189,6.3
2565200,6.9
2565203,6.1
2565209,4.0
2565223,6.9
2565228,3.0
2565254,6.8
2565260,6.4
2565261,6.6
2565276,6.6
2565299,7.4
2565302,7.4
2565311,6.3
2565317,5.7
2565329,2.8
2565330,6.5
2565344,6.1
2565345,6.3
2565356,5.5
2565362,7.1
2565376,6.5
2565410,7.2
2565428,7.3
2565448,6.55
2565468,6.3
2565470,6.9
2565479,5.7
2565480,6.4
2565500,3.9
2565506,4.5
2565508,6.0
2565526,6.6
2565532,6.32
2565534,6.1
2565585,5.2
2565596,5.9
2565612,7.2
2565633,6.3
2565635,5.5
2565637,4.5
2565638,3.5
2565654,6.1
2565664,5.5
2565667,5.7
2565693,6.4
2565698,4.97
2565711,4.6
2565713,7.9
2565734,5.4
2565736,5.5
2565742,7.0
2565750,5.2
2565766,5.63
2565771,4.7
2565775,5.15
2565790,6.2
2565799,7.7
2565806,4.4
2565807,5.7
2565812,8.7
2565832,7.2
2565840,6.9
2565848,7.2
2565849,4.2
2565853,6.0
2565857,6.3
2565861,7.3
2565865,7.4
2565888,6.7
2565894,5.6
2565904,7.2
2565924,5.8
2565932,6.1
2565949,8.9
2565968,6.7
2565969,6.7
2565972,7.2
2565975,6.1
2565978,4.8
2565998,7.0
2565999,4.3
2566003,7.3
2566008,6.8
2566011,5.9
2566013,5.3
2566014,3.1
2566033,6.5
2566034,6.4
2566050,6.75
2566068,6.7
2566071,5.9
2566076,5.2
2566098,7.0
2566113,7.1
2566119,7.2
2566123,6.7
2566129,7.4
2566155,6.2
2566165,5.5
2566179,6.43
2566188,4.5
2566201,6.03
2566210,7.2
2566211,6.8
2566217,7.18
2566225,7.1
2566238,6.5
2566240,4.1
2566254,7.1
2566270,6.44
2566275,6.8
2566289,3.0
2566290,4.6
2566293,4.5
2566297,2.8
2566302,4.6
2566318,6.8
2566324,3.7
2566325,6.7
2566329,7.2
